=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.07.09 17:39:54 =~=~=~=~=~=~=~=~=~=~=~=


-- TURN Dynamic Systems --
  TM4313 Miniature GPSDO

HV: 1.0.1
SV: 1.0.8
SD: May 14 2023, 23:45:34
SN: 25142891
SC: 100.000000MHz
AF: 19/73

Ph =        -1, D =  548504, GL = 0, LOS = 3, ST =      7356, AF =  73, RT = 7617
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7357, AF =  73, RT = 7618
Ph =         1, D =  548508, GL = 0, LOS = 3, ST =      7358, AF =  73, RT = 7619
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7359, AF =  73, RT = 7620
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7360, AF =  73, RT = 7621
Ph =         1, D =  548504, GL = 0, LOS = 3, ST =      7361, AF =  73, RT = 7622
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7362, AF =  73, RT = 7623
Ph =         1, D =  548504, GL = 0, LOS = 3, ST =      7363, AF =  73, RT = 7624
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7364, AF =  73, RT = 7625
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7365, AF =  73, RT = 7626
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7366, AF =  73, RT = 7627
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7367, AF =  73, RT = 7628
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7368, AF =  73, RT = 7629
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7369, AF =  73, RT = 7630
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7370, AF =  73, RT = 7631
Ph =         1, D =  548504, GL = 0, LOS = 3, ST =      7371, AF =  73, RT = 7632
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7372, AF =  73, RT = 7633
Ph =         1, D =  548502, GL = 0, LOS = 3, ST =      7373, AF =  73, RT = 7634
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7374, AF =  73, RT = 7635
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7375, AF =  73, RT = 7636
Ph =         1, D =  548502, GL = 0, LOS = 3, ST =      7376, AF =  73, RT = 7637
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7377, AF =  73, RT = 7638
Ph =         1, D =  548498, GL = 0, LOS = 3, ST =      7378, AF =  73, RT = 7639
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7379, AF =  73, RT = 7640
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7380, AF =  73, RT = 7641
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7381, AF =  73, RT = 7642
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7382, AF =  73, RT = 7643
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      7383, AF =  73, RT = 7644
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7384, AF =  73, RT = 7645
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      7385, AF =  73, RT = 7646
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7386, AF =  73, RT = 7647
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7387, AF =  73, RT = 7648
Ph =        -1, D =  548498, GL = 0, LOS = 3, ST =      7388, AF =  73, RT = 7649
Ph =        -1, D =  548500, GL = 0, LOS = 3, ST =      7389, AF =  73, RT = 7650
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7390, AF =  73, RT = 7651
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7391, AF =  73, RT = 7652
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7392, AF =  73, RT = 7653
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7393, AF =  73, RT = 7654
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7394, AF =  73, RT = 7655
Ph =         1, D =  548506, GL = 0, LOS = 3, ST =      7395, AF =  73, RT = 7656
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7396, AF =  73, RT = 7657
Ph =         1, D =  548506, GL = 0, LOS = 3, ST =      7397, AF =  73, RT = 7658
Ph =        -1, D =  548504, GL = 0, LOS = 3, ST =      7398, AF =  73, RT = 7659
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7399, AF =  73, RT = 7660
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7400, AF =  73, RT = 7661
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7401, AF =  73, RT = 7662
Ph =         1, D =  548508, GL = 0, LOS = 3, ST =      7402, AF =  73, RT = 7663
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7403, AF =  73, RT = 7664
Ph =         1, D =  548508, GL = 0, LOS = 3, ST =      7404, AF =  73, RT = 7665
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7405, AF =  73, RT = 7666
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7406, AF =  73, RT = 7667
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7407, AF =  73, RT = 7668
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7408, AF =  73, RT = 7669
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7409, AF =  73, RT = 7670
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7410, AF =  73, RT = 7671
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7411, AF =  73, RT = 7672
Ph =        -1, D =  548504, GL = 0, LOS = 3, ST =      7412, AF =  73, RT = 7673
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7413, AF =  73, RT = 7674
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7414, AF =  73, RT = 7675
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7415, AF =  73, RT = 7676
Ph =         1, D =  548508, GL = 0, LOS = 3, ST =      7416, AF =  73, RT = 7677
Ph =        -1, D =  548506, GL = 0, LOS = 3, ST =      7417, AF =  73, RT = 7678
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7418, AF =  73, RT = 7679
Ph =        -1, D =  548508, GL = 0, LOS = 3, ST =      7419, AF =  73, RT = 7680
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7420, AF =  73, RT = 7681
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7421, AF =  73, RT = 7682
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7422, AF =  73, RT = 7683
Ph =        -1, D =  548512, GL = 0, LOS = 3, ST =      7423, AF =  73, RT = 7684
Ph =        -1, D =  548514, GL = 0, LOS = 3, ST =      7424, AF =  73, RT = 7685
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7425, AF =  73, RT = 7686
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7426, AF =  73, RT = 7687
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7427, AF =  73, RT = 7688
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      7428, AF =  73, RT = 7689
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7429, AF =  73, RT = 7690
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7430, AF =  73, RT = 7691
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7431, AF =  73, RT = 7692
Ph =         1, D =  548522, GL = 0, LOS = 3, ST =      7432, AF =  73, RT = 7693
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7433, AF =  73, RT = 7694
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7434, AF =  73, RT = 7695
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7435, AF =  73, RT = 7696
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7436, AF =  73, RT = 7697
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7437, AF =  73, RT = 7698
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7438, AF =  73, RT = 7699
Ph =         1, D =  548520, GL = 0, LOS = 3, ST =      7439, AF =  73, RT = 7700
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      7440, AF =  73, RT = 7701
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7441, AF =  73, RT = 7702
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7442, AF =  73, RT = 7703
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      7443, AF =  73, RT = 7704
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7444, AF =  73, RT = 7705
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7445, AF =  73, RT = 7706
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7446, AF =  73, RT = 7707
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7447, AF =  73, RT = 7708
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7448, AF =  73, RT = 7709
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7449, AF =  73, RT = 7710
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7450, AF =  73, RT = 7711
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7451, AF =  73, RT = 7712
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7452, AF =  73, RT = 7713
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7453, AF =  73, RT = 7714
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7454, AF =  73, RT = 7715
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7455, AF =  73, RT = 7716
Ph =         0, D =  548515, GL = 0, LOS = 3, ST =      7456, AF =  73, RT = 7717
Ph =         0, D =  548515, GL = 0, LOS = 3, ST =      7457, AF =  73, RT = 7718
Ph =         0, D =  548515, GL = 0, LOS = 3, ST =      7458, AF =  73, RT = 7719
Ph =         1, D =  548515, GL = 0, LOS = 3, ST =      7459, AF =  73, RT = 7720
Ph =         0, D =  548515, GL = 0, LOS = 3, ST =      7460, AF =  73, RT = 7721
Ph =         1, D =  548513, GL = 0, LOS = 3, ST =      7461, AF =  73, RT = 7722
Ph =        -1, D =  548511, GL = 0, LOS = 3, ST =      7462, AF =  73, RT = 7723
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7463, AF =  73, RT = 7724
Ph =        -1, D =  548509, GL = 0, LOS = 3, ST =      7464, AF =  73, RT = 7725
Ph =        -1, D =  548511, GL = 0, LOS = 3, ST =      7465, AF =  73, RT = 7726
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7466, AF =  73, RT = 7727
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7467, AF =  73, RT = 7728
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7468, AF =  73, RT = 7729
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7469, AF =  73, RT = 7730
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7470, AF =  73, RT = 7731
Ph =         1, D =  548511, GL = 0, LOS = 3, ST =      7471, AF =  73, RT = 7732
Ph =         0, D =  548509, GL = 0, LOS = 3, ST =      7472, AF =  73, RT = 7733
Ph =         1, D =  548509, GL = 0, LOS = 3, ST =      7473, AF =  73, RT = 7734
Ph =         0, D =  548507, GL = 0, LOS = 3, ST =      7474, AF =  73, RT = 7735
Ph =         0, D =  548507, GL = 0, LOS = 3, ST =      7475, AF =  73, RT = 7736
Ph =         1, D =  548507, GL = 0, LOS = 3, ST =      7476, AF =  73, RT = 7737
Ph =         0, D =  548505, GL = 0, LOS = 3, ST =      7477, AF =  73, RT = 7738
Ph =         1, D =  548505, GL = 0, LOS = 3, ST =      7478, AF =  73, RT = 7739
Ph =         0, D =  548503, GL = 0, LOS = 3, ST =      7479, AF =  73, RT = 7740
Ph =         0, D =  548505, GL = 0, LOS = 3, ST =      7480, AF =  73, RT = 7741
Ph =         1, D =  548505, GL = 0, LOS = 3, ST =      7481, AF =  73, RT = 7742
Ph =         0, D =  548505, GL = 0, LOS = 3, ST =      7482, AF =  73, RT = 7743
Ph =         1, D =  548503, GL = 0, LOS = 3, ST =      7483, AF =  73, RT = 7744
Ph =         0, D =  548501, GL = 0, LOS = 3, ST =      7484, AF =  73, RT = 7745
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      7485, AF =  73, RT = 7746
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7486, AF =  73, RT = 7747
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7487, AF =  73, RT = 7748
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7488, AF =  73, RT = 7749
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7489, AF =  73, RT = 7750
Ph =         1, D =  548495, GL = 0, LOS = 3, ST =      7490, AF =  73, RT = 7751
Ph =         0, D =  548493, GL = 0, LOS = 3, ST =      7491, AF =  73, RT = 7752
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7492, AF =  73, RT = 7753
Ph =         1, D =  548495, GL = 0, LOS = 3, ST =      7493, AF =  73, RT = 7754
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7494, AF =  73, RT = 7755
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7495, AF =  73, RT = 7756
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7496, AF =  73, RT = 7757
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7497, AF =  73, RT = 7758
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7498, AF =  73, RT = 7759
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7499, AF =  73, RT = 7760
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7500, AF =  73, RT = 7761
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7501, AF =  73, RT = 7762
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7502, AF =  73, RT = 7763
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7503, AF =  73, RT = 7764
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7504, AF =  73, RT = 7765
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7505, AF =  73, RT = 7766
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7506, AF =  73, RT = 7767
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7507, AF =  73, RT = 7768
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7508, AF =  73, RT = 7769
Ph =         1, D =  548497, GL = 0, LOS = 3, ST =      7509, AF =  73, RT = 7770
Ph =         0, D =  548495, GL = 0, LOS = 3, ST =      7510, AF =  73, RT = 7771
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7511, AF =  73, RT = 7772
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7512, AF =  73, RT = 7773
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7513, AF =  73, RT = 7774
Ph =         1, D =  548499, GL = 0, LOS = 3, ST =      7514, AF =  73, RT = 7775
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7515, AF =  73, RT = 7776
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7516, AF =  73, RT = 7777
Ph =         0, D =  548497, GL = 0, LOS = 3, ST =      7517, AF =  73, RT = 7778
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      7518, AF =  73, RT = 7779
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      7519, AF =  73, RT = 7780
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      7520, AF =  73, RT = 7781
Ph =         1, D =  548501, GL = 0, LOS = 3, ST =      7521, AF =  73, RT = 7782
Ph =         0, D =  548499, GL = 0, LOS = 3, ST =      7522, AF =  73, RT = 7783
Ph =         0, D =  548501, GL = 0, LOS = 3, ST =      7523, AF =  73, RT = 7784
Ph =         0, D =  548501, GL = 0, LOS = 3, ST =      7524, AF =  73, RT = 7785
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7525, AF =  73, RT = 7786
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7526, AF =  73, RT = 7787
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7527, AF =  73, RT = 7788
Ph =        -1, D =  548502, GL = 0, LOS = 3, ST =      7528, AF =  73, RT = 7789
Ph =         0, D =  548504, GL = 0, LOS = 3, ST =      7529, AF =  73, RT = 7790
Ph =         0, D =  548507, GL = 0, LOS = 3, ST =      7530, AF =  73, RT = 7791
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7531, AF =  73, RT = 7792
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7532, AF =  73, RT = 7793
Ph =        -1, D =  548506, GL = 0, LOS = 3, ST =      7533, AF =  73, RT = 7794
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7534, AF =  73, RT = 7795
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7535, AF =  73, RT = 7796
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7536, AF =  73, RT = 7797
Ph =         1, D =  548511, GL = 0, LOS = 3, ST =      7537, AF =  73, RT = 7798
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7538, AF =  73, RT = 7799
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7539, AF =  73, RT = 7800
Ph =        -1, D =  548508, GL = 0, LOS = 3, ST =      7540, AF =  73, RT = 7801
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7541, AF =  73, RT = 7802
Ph =         0, D =  548513, GL = 0, LOS = 3, ST =      7542, AF =  73, RT = 7803
Ph =         0, D =  548513, GL = 0, LOS = 3, ST =      7543, AF =  73, RT = 7804
Ph =         1, D =  548513, GL = 0, LOS = 3, ST =      7544, AF =  73, RT = 7805
Ph =         0, D =  548511, GL = 0, LOS = 3, ST =      7545, AF =  73, RT = 7806
Ph =         1, D =  548511, GL = 0, LOS = 3, ST =      7546, AF =  73, RT = 7807
Ph =        -1, D =  548508, GL = 0, LOS = 3, ST =      7547, AF =  73, RT = 7808
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7548, AF =  73, RT = 7809
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7549, AF =  73, RT = 7810
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7550, AF =  73, RT = 7811
Ph =         1, D =  548508, GL = 0, LOS = 3, ST =      7551, AF =  73, RT = 7812
Ph =         0, D =  548506, GL = 0, LOS = 3, ST =      7552, AF =  73, RT = 7813
Ph =         1, D =  548506, GL = 0, LOS = 3, ST =      7553, AF =  73, RT = 7814
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7554, AF =  73, RT = 7815
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7555, AF =  73, RT = 7816
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7556, AF =  73, RT = 7817
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7557, AF =  73, RT = 7818
Ph =         1, D =  548504, GL = 0, LOS = 3, ST =      7558, AF =  73, RT = 7819
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7559, AF =  73, RT = 7820
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7560, AF =  73, RT = 7821
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7561, AF =  73, RT = 7822
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7562, AF =  73, RT = 7823
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7563, AF =  73, RT = 7824
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7564, AF =  73, RT = 7825
Ph =         1, D =  548502, GL = 0, LOS = 3, ST =      7565, AF =  73, RT = 7826
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7566, AF =  73, RT = 7827
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7567, AF =  73, RT = 7828
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7568, AF =  73, RT = 7829
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      7569, AF =  73, RT = 7830
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7570, AF =  73, RT = 7831
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7571, AF =  73, RT = 7832
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7572, AF =  73, RT = 7833
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7573, AF =  73, RT = 7834
Ph =         1, D =  548502, GL = 0, LOS = 3, ST =      7574, AF =  73, RT = 7835
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7575, AF =  73, RT = 7836
Ph =         1, D =  548500, GL = 0, LOS = 3, ST =      7576, AF =  73, RT = 7837
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7577, AF =  73, RT = 7838
Ph =         1, D =  548498, GL = 0, LOS = 3, ST =      7578, AF =  73, RT = 7839
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7579, AF =  73, RT = 7840
Ph =         0, D =  548498, GL = 0, LOS = 3, ST =      7580, AF =  73, RT = 7841
Ph =         1, D =  548498, GL = 0, LOS = 3, ST =      7581, AF =  73, RT = 7842
Ph =         0, D =  548496, GL = 0, LOS = 3, ST =      7582, AF =  73, RT = 7843
Ph =         1, D =  548496, GL = 0, LOS = 3, ST =      7583, AF =  73, RT = 7844
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      7584, AF =  73, RT = 7845
Ph =         1, D =  548494, GL = 0, LOS = 3, ST =      7585, AF =  73, RT = 7846
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      7586, AF =  73, RT = 7847
Ph =         1, D =  548494, GL = 0, LOS = 3, ST =      7587, AF =  73, RT = 7848
Ph =         0, D =  548492, GL = 0, LOS = 3, ST =      7588, AF =  73, RT = 7849
Ph =         1, D =  548492, GL = 0, LOS = 3, ST =      7589, AF =  73, RT = 7850
Ph =         0, D =  548492, GL = 0, LOS = 3, ST =      7590, AF =  73, RT = 7851
Ph =         1, D =  548492, GL = 0, LOS = 3, ST =      7591, AF =  73, RT = 7852
Ph =         0, D =  548490, GL = 0, LOS = 3, ST =      7592, AF =  73, RT = 7853
Ph =         0, D =  548490, GL = 0, LOS = 3, ST =      7593, AF =  73, RT = 7854
Ph =         0, D =  548490, GL = 0, LOS = 3, ST =      7594, AF =  73, RT = 7855
Ph =         0, D =  548492, GL = 0, LOS = 3, ST =      7595, AF =  73, RT = 7856
Ph =         0, D =  548492, GL = 0, LOS = 3, ST =      7596, AF =  73, RT = 7857
Ph =         0, D =  548494, GL = 0, LOS = 3, ST =      7597, AF =  73, RT = 7858
Ph =         1, D =  548494, GL = 0, LOS = 3, ST =      7598, AF =  73, RT = 7859
Ph =        -1, D =  548494, GL = 0, LOS = 3, ST =      7599, AF =  73, RT = 7860
Ph =         0, D =  548496, GL = 0, LOS = 3, ST =      7600, AF =  73, RT = 7861
Ph =         0, D =  548496, GL = 0, LOS = 3, ST =      7601, AF =  73, RT = 7862
Ph =         1, D =  548498, GL = 0, LOS = 3, ST =      7602, AF =  73, RT = 7863
Ph =        -1, D =  548496, GL = 0, LOS = 3, ST =      7603, AF =  73, RT = 7864
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7604, AF =  73, RT = 7865
Ph =         0, D =  548500, GL = 0, LOS = 3, ST =      7605, AF =  73, RT = 7866
Ph =         0, D =  548502, GL = 0, LOS = 3, ST =      7606, AF =  73, RT = 7867
Ph =        -1, D =  548502, GL = 0, LOS = 3, ST =      7607, AF =  73, RT = 7868
Ph =        -1, D =  548506, GL = 0, LOS = 3, ST =      7608, AF =  73, RT = 7869
Ph =         0, D =  548508, GL = 0, LOS = 3, ST =      7609, AF =  73, RT = 7870
Ph =         0, D =  548510, GL = 0, LOS = 3, ST =      7610, AF =  73, RT = 7871
Ph =         1, D =  548510, GL = 0, LOS = 3, ST =      7611, AF =  73, RT = 7872
Ph =        -1, D =  548510, GL = 0, LOS = 3, ST =      7612, AF =  73, RT = 7873
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7613, AF =  73, RT = 7874
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7614, AF =  73, RT = 7875
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7615, AF =  73, RT = 7876
Ph =         1, D =  548512, GL = 0, LOS = 3, ST =      7616, AF =  73, RT = 7877
Ph =        -1, D =  548510, GL = 0, LOS = 3, ST =      7617, AF =  73, RT = 7878
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7618, AF =  73, RT = 7879
Ph =         0, D =  548514, GL = 0, LOS = 3, ST =      7619, AF =  73, RT = 7880
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7620, AF =  73, RT = 7881
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7621, AF =  73, RT = 7882
Ph =         0, D =  548512, GL = 0, LOS = 3, ST =      7622, AF =  73, RT = 7883
Ph =        -1, D =  548514, GL = 0, LOS = 3, ST =      7623, AF =  73, RT = 7884
Ph =        -1, D =  548514, GL = 0, LOS = 3, ST =      7624, AF =  73, RT = 7885
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7625, AF =  73, RT = 7886
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      7626, AF =  73, RT = 7887
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7627, AF =  73, RT = 7888
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      7628, AF =  73, RT = 7889
Ph =         0, D =  548516, GL = 0, LOS = 3, ST =      7629, AF =  73, RT = 7890
Ph =        -1, D =  548516, GL = 0, LOS = 3, ST =      7630, AF =  73, RT = 7891
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7631, AF =  73, RT = 7892
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7632, AF =  73, RT = 7893
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7633, AF =  73, RT = 7894
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7634, AF =  73, RT = 7895
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      7635, AF =  73, RT = 7896
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7636, AF =  73, RT = 7897
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      7637, AF =  73, RT = 7898
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7638, AF =  73, RT = 7899
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7639, AF =  73, RT = 7900
Ph =         0, D =  548522, GL = 0, LOS = 3, ST =      7640, AF =  73, RT = 7901
Ph =        -1, D =  548522, GL = 0, LOS = 3, ST =      7641, AF =  73, RT = 7902
Ph =         0, D =  548524, GL = 0, LOS = 3, ST =      7642, AF =  73, RT = 7903
Ph =         1, D =  548524, GL = 0, LOS = 3, ST =      7643, AF =  73, RT = 7904
Ph =        -1, D =  548520, GL = 0, LOS = 3, ST =      7644, AF =  73, RT = 7905
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7645, AF =  73, RT = 7906
Ph =         0, D =  548520, GL = 0, LOS = 3, ST =      7646, AF =  73, RT = 7907
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7647, AF =  73, RT = 7908
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7648, AF =  73, RT = 7909
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7649, AF =  73, RT = 7910
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7650, AF =  73, RT = 7911
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7651, AF =  73, RT = 7912
Ph =        -1, D =  548518, GL = 0, LOS = 3, ST =      7652, AF =  73, RT = 7913
Ph =         0, D =  548521, GL = 0, LOS = 3, ST =      7653, AF =  73, RT = 7914
Ph =         0, D =  548518, GL = 0, LOS = 3, ST =      7654, AF =  73, RT = 7915
